CLIENTNUM,Attrition_Flag,Customer_Age,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2,Gender_M,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Education_Level_Unknown,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K,Income_Category_Unknown,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver,Spending_Ratio,Avg_Transaction_Amt
815320383,Attrited Customer,46,3,41,5,3,2,4710.0,0,4710.0,0.717,2690,43,0.955,0.0,0.99515,0.00484967,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0.5711252653927813,62.55813953488372
714475908,Attrited Customer,43,2,35,5,3,2,6348.0,0,6348.0,0.4,1732,39,0.393,0.0,0.99462,0.00538,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0.27284183994959044,44.41025641025641
716790633,Attrited Customer,43,3,36,4,2,3,17239.0,0,17239.0,0.393,1789,38,0.357,0.0,0.99499,0.00501,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.10377632113231626,47.078947368421055
716127333,Attrited Customer,45,3,36,5,2,3,18432.0,484,17948.0,0.557,2300,45,0.552,0.026,0.99499,0.00501,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.1247829861111111,51.111111111111114
780032208,Attrited Customer,44,3,34,5,3,3,14201.0,0,14201.0,0.574,2223,47,0.679,0.0,0.99683,0.00317458,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.1565382719526794,47.297872340425535
789052308,Attrited Customer,40,3,28,6,2,2,4323.0,0,4323.0,0.817,2451,38,0.727,0.0,0.99161,0.00839,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.5669673837612769,64.5
714948858,Attrited Customer,50,2,36,3,2,2,3647.0,2517,1130.0,0.842,2935,58,0.933,0.69,0.99207,0.00793,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.8047710446942693,50.60344827586207
719685408,Attrited Customer,40,2,29,3,2,2,6332.0,318,6014.0,0.783,2505,43,0.536,0.05,0.99153,0.00847,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0.3956096020214782,58.25581395348837
710284233,Attrited Customer,33,4,36,5,3,4,1438.3,0,1438.3,0.98,2439,43,0.72,0.0,0.99821,0.00179304,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1.6957519293610512,56.72093023255814
713312208,Attrited Customer,53,1,43,1,2,3,3146.0,0,3146.0,0.414,1868,38,0.31,0.0,0.99431,0.00569,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.5937698664971393,49.1578947368421
779844408,Attrited Customer,43,1,27,4,3,3,1438.3,0,1438.3,0.481,2137,40,0.333,0.0,0.99702,0.00298315,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1.48578182576653,53.425
801715383,Attrited Customer,45,4,39,6,3,2,12890.0,0,12890.0,0.576,2216,51,0.545,0.0,0.99473,0.00527,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.17191621411947247,43.450980392156865
714188883,Attrited Customer,46,5,37,3,2,2,1787.0,0,1787.0,0.654,2345,36,0.286,0.0,0.99415,0.00585,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.3122551762730834,65.13888888888889
708536283,Attrited Customer,35,1,27,3,2,2,2904.0,2517,387.0,0.624,2653,46,0.586,0.867,0.99357,0.00643,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.9135674931129476,57.67391304347826
709307808,Attrited Customer,59,2,36,3,3,3,4375.0,0,4375.0,0.621,2507,53,0.472,0.0,0.99661,0.00338788,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.5730285714285714,47.301886792452834
715701033,Attrited Customer,43,2,33,5,3,3,2111.0,1761,350.0,0.753,2112,46,0.769,0.834,0.99671,0.00329379,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1.0004737091425864,45.91304347826087
718826883,Attrited Customer,50,3,36,6,3,2,6925.0,0,6925.0,0.821,2506,36,0.44,0.0,0.99482,0.00518,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.3618772563176895,69.61111111111111
815504583,Attrited Customer,48,4,43,3,2,4,1538.0,0,1538.0,0.684,2275,43,0.483,0.0,0.99709,0.0029104,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1.4791937581274381,52.906976744186046
709891608,Attrited Customer,41,2,24,5,2,3,9924.0,0,9924.0,0.517,1949,43,0.483,0.0,0.99466,0.00534,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1963925836356308,45.325581395348834
711949683,Attrited Customer,55,2,36,6,2,3,4410.0,2517,1893.0,0.53,1883,44,0.63,0.571,0.99466,0.00534,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.42698412698412697,42.79545454545455
787747308,Attrited Customer,49,4,39,6,3,2,3468.0,2517,951.0,0.746,2494,39,0.345,0.726,0.99487,0.00513,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0.7191464821222606,63.94871794871795
779104608,Attrited Customer,34,3,15,5,1,3,1438.3,0,1438.3,0.689,2819,48,0.6,0.0,0.98941,0.01059,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.9599527219634292,58.729166666666664
713804883,Attrited Customer,46,4,37,3,2,2,1836.0,0,1836.0,0.323,1799,28,0.167,0.0,0.99293,0.00707,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.9798474945533769,64.25
753795633,Attrited Customer,48,2,41,5,3,2,2964.0,2517,447.0,0.699,2327,38,0.81,0.849,0.99462,0.00538,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.7850877192982456,61.23684210526316
817607358,Attrited Customer,44,2,35,3,3,3,34516.0,0,34516.0,0.767,2227,44,0.63,0.0,0.99706,0.00294187,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.06452080194692317,50.61363636363637
712297683,Attrited Customer,47,3,35,6,3,2,1781.0,0,1781.0,0.693,2196,35,0.75,0.0,0.99452,0.00548,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.2330151600224593,62.74285714285714
714684933,Attrited Customer,40,1,28,5,2,3,3680.0,0,3680.0,0.729,2725,41,0.577,0.0,0.99462,0.00538,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.7404891304347826,66.46341463414635
720742083,Attrited Customer,48,4,36,4,3,3,2740.0,2425,315.0,0.816,2431,46,0.394,0.885,0.99714,0.00285845,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.8872262773722628,52.84782608695652
721124658,Attrited Customer,40,3,27,4,2,3,3427.0,0,3427.0,0.5,2625,63,0.5,0.0,0.99513,0.00487126,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.7659760723665013,41.666666666666664
720815208,Attrited Customer,52,0,39,5,3,3,34516.0,216,34300.0,0.556,2395,47,0.306,0.006,0.99605,0.00394582,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.06938810986209294,50.95744680851064
720520308,Attrited Customer,46,4,28,4,2,3,8318.0,2517,5801.0,0.69,2427,52,0.625,0.303,0.99504,0.00495524,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.29177686943976916,46.67307692307692
798972183,Attrited Customer,49,2,43,1,3,2,1643.0,526,1117.0,0.829,2520,38,0.583,0.32,0.99497,0.00503,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1.5337796713329275,66.3157894736842
714250908,Attrited Customer,53,2,47,3,4,2,2927.0,2517,410.0,0.419,2231,60,0.875,0.86,0.99542,0.00457826,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.7622138708575333,37.18333333333333
719384433,Attrited Customer,44,3,28,5,2,3,1877.0,1203,674.0,0.654,2581,57,0.781,0.641,0.99485,0.00515,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.3750665956313266,45.280701754385966
789880533,Attrited Customer,46,4,36,5,3,4,5913.0,1651,4262.0,0.79,2404,39,0.56,0.279,0.99816,0.00184351,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.406561812954507,61.64102564102564
711221958,Attrited Customer,43,3,26,3,2,2,2867.0,0,2867.0,0.703,2646,41,0.464,0.0,0.99161,0.00839,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.922915940006976,64.53658536585365
716368008,Attrited Customer,54,1,36,4,2,2,3137.0,959,2178.0,1.008,2925,41,0.414,0.306,0.99073,0.00927,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.9324195090851132,71.34146341463415
712092783,Attrited Customer,47,3,40,6,2,3,2437.0,0,2437.0,0.664,2027,42,0.448,0.0,0.99653,0.00346592,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.8317603610997127,48.26190476190476
708726708,Attrited Customer,42,3,36,6,2,3,1451.0,599,852.0,0.752,2192,35,0.458,0.413,0.99499,0.00501,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1.5106822880771882,62.628571428571426
712767858,Attrited Customer,42,0,30,5,2,3,1438.3,1223,215.3,0.491,2181,43,0.593,0.85,0.99378,0.00622,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1.5163734964889106,50.72093023255814
712445583,Attrited Customer,33,0,15,3,1,4,2299.0,0,2299.0,0.663,2323,47,0.469,0.0,0.99247,0.00753,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.010439321444106,49.42553191489362
713891133,Attrited Customer,41,2,36,3,2,2,1438.3,834,604.3,0.407,1890,43,0.387,0.58,0.99207,0.00793,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1.3140513105749845,43.95348837209303
779279883,Attrited Customer,60,2,42,3,3,2,1438.3,0,1438.3,0.061,1628,42,0.077,0.0,0.99431,0.00569,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.1318918167280818,38.76190476190476
712953483,Attrited Customer,64,0,36,1,3,4,1682.0,0,1682.0,0.75,1811,39,0.5,0.0,0.99775,0.00225216,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0766944114149821,46.43589743589744
779029458,Attrited Customer,54,1,35,4,3,3,1724.0,0,1724.0,0.67,2725,47,0.424,0.0,0.99702,0.00298315,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1.5806264501160092,57.97872340425532
765459858,Attrited Customer,47,3,40,4,4,3,6397.0,0,6397.0,0.632,2511,56,0.556,0.0,0.99737,0.0026282,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.39252774738158513,44.839285714285715
714894708,Attrited Customer,53,1,45,4,4,2,23958.0,2517,21441.0,0.702,2777,45,0.552,0.105,0.99526,0.00474303,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.11591117789464897,61.71111111111111
720130233,Attrited Customer,48,2,36,4,3,1,1641.0,0,1641.0,0.791,2536,45,0.364,0.0,0.99061,0.00939,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1.5453991468616697,56.355555555555554
718279008,Attrited Customer,44,3,36,5,2,3,25276.0,0,25276.0,0.849,2282,38,0.583,0.0,0.9943,0.0057,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.09028327266972622,60.05263157894737
814091058,Attrited Customer,38,1,33,6,2,3,3119.0,2517,602.0,0.722,2492,50,0.515,0.807,0.99431,0.00569,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.7989740301378647,49.84
710555433,Attrited Customer,42,4,36,6,2,2,2803.0,0,2803.0,0.623,2216,40,0.6,0.0,0.99169,0.00831,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.7905815198002141,55.4
718263108,Attrited Customer,44,3,32,3,3,2,1693.0,1457,236.0,0.919,2829,42,0.615,0.861,0.99515,0.00484967,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.6709982279976374,67.35714285714286
779931783,Attrited Customer,52,2,38,6,3,3,34516.0,0,34516.0,0.639,2213,47,0.382,0.0,0.99661,0.00338788,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.06411519295399234,47.08510638297872
712691883,Attrited Customer,41,2,36,3,2,2,2811.0,2404,407.0,0.491,2245,41,0.464,0.855,0.99104,0.00896,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.7986481679117752,54.75609756097561
712611108,Attrited Customer,59,1,53,5,6,2,7501.0,2517,4984.0,0.663,2280,49,0.531,0.336,0.99322,0.00678,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.3039594720703906,46.53061224489796
708316008,Attrited Customer,59,1,36,3,2,3,10031.0,0,10031.0,0.238,1792,29,0.074,0.0,0.99447,0.00553,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.17864619678995114,61.793103448275865
711846183,Attrited Customer,38,3,26,3,2,3,2669.0,0,2669.0,0.67,2271,31,0.722,0.0,0.99499,0.00501,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.8508804795803672,73.25806451612904
720612333,Attrited Customer,44,3,28,6,2,2,1951.0,0,1951.0,0.772,2697,45,0.731,0.0,0.99137,0.00863,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.3823680164018453,59.93333333333333
710525508,Attrited Customer,48,2,36,6,3,3,1438.3,455,983.3,0.626,2090,50,0.562,0.316,0.99661,0.00338788,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.453104359313078,41.8
757854858,Attrited Customer,50,2,43,4,3,4,3143.0,0,3143.0,0.764,2297,37,0.321,0.0,0.99824,0.00175907,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.7308304167992364,62.08108108108108
714319233,Attrited Customer,44,5,36,3,3,6,6538.0,0,6538.0,0.556,2132,33,0.571,0.0,0.99938,0.00061727,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.32609360660752523,64.60606060606061
709232808,Attrited Customer,44,3,34,2,3,2,1689.0,0,1689.0,0.202,1588,37,0.276,0.0,0.99515,0.00484967,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.9402013025458852,42.91891891891892
711474333,Attrited Customer,57,2,51,3,5,2,1614.0,0,1614.0,0.241,1690,38,0.357,0.0,0.99518,0.00481678,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1.047087980173482,44.473684210526315
714527433,Attrited Customer,39,4,30,5,2,2,17523.0,0,17523.0,0.424,1974,54,0.688,0.0,0.99169,0.00831,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.11265194316041774,36.55555555555556
714014733,Attrited Customer,33,2,36,4,3,2,9642.0,1431,8211.0,0.561,2172,33,0.571,0.148,0.99432,0.00568,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.2252644679527069,65.81818181818181
712733958,Attrited Customer,46,2,36,6,3,3,1731.0,0,1731.0,0.529,2304,46,1.0,0.0,0.997,0.00299743,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1.3310225303292895,50.08695652173913
716122008,Attrited Customer,44,3,35,3,3,2,1855.0,0,1855.0,0.988,2544,27,0.929,0.0,0.99515,0.00484967,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1.3714285714285714,94.22222222222223
714960408,Attrited Customer,44,3,34,4,3,1,1605.0,890,715.0,0.742,2722,45,0.5,0.555,0.99095,0.00905,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.69595015576324,60.48888888888889
772382283,Attrited Customer,46,3,36,3,3,3,2302.0,1593,709.0,0.671,2689,49,0.324,0.692,0.99683,0.00317458,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.1681146828844482,54.87755102040816
714266883,Attrited Customer,54,4,44,5,3,3,2440.0,503,1937.0,0.415,2334,51,0.594,0.206,0.99733,0.00267072,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0.9565573770491803,45.76470588235294
717219933,Attrited Customer,47,3,35,4,3,6,2402.0,628,1774.0,0.689,1930,48,0.6,0.261,0.99944,0.00055875,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.8034970857618651,40.208333333333336
719986758,Attrited Customer,46,2,33,5,3,6,3001.0,0,3001.0,0.74,2577,39,0.444,0.0,0.99942,0.00057979,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0.8587137620793069,66.07692307692308
806140383,Attrited Customer,59,2,54,3,2,2,2791.0,2396,395.0,0.889,2658,43,0.344,0.858,0.99104,0.00896,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.9523468290935149,61.81395348837209
751518633,Attrited Customer,48,5,41,5,3,1,34516.0,2517,31999.0,0.553,2260,50,0.786,0.073,0.99167,0.00833,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.06547688028740295,45.2
712395408,Attrited Customer,51,3,41,5,3,3,1495.0,691,804.0,0.705,2552,42,0.556,0.462,0.99683,0.00317458,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.7070234113712375,60.76190476190476
818459733,Attrited Customer,41,3,26,3,2,2,9220.0,0,9220.0,0.733,2276,32,0.6,0.0,0.99418,0.00582,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.24685466377440346,71.125
708867408,Attrited Customer,52,2,40,3,4,2,23128.0,1958,21170.0,0.604,2050,35,0.667,0.085,0.99529,0.00470886,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0886371497751643,58.57142857142857
810271083,Attrited Customer,47,3,42,1,5,3,14897.0,0,14897.0,0.489,2164,53,0.606,0.0,0.99741,0.00258725,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0.1452641471437202,40.83018867924528
719420883,Attrited Customer,56,4,44,5,3,3,1677.0,0,1677.0,0.835,2477,45,0.324,0.0,0.99686,0.00314112,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.4770423375074537,55.044444444444444
753365883,Attrited Customer,44,3,37,3,2,3,1900.0,0,1900.0,0.864,2298,45,0.452,0.0,0.99544,0.00455805,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1.2094736842105263,51.06666666666667
717915783,Attrited Customer,60,0,47,5,1,3,4541.0,1037,3504.0,0.825,2829,44,0.467,0.228,0.98869,0.01131,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.6229905307201057,64.29545454545455
708298233,Attrited Customer,49,3,37,4,2,1,6184.0,0,6184.0,0.476,1756,49,0.324,0.0,0.98616,0.01384,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.28395860284605434,35.83673469387755
712329933,Attrited Customer,47,1,41,6,3,2,3654.0,0,3654.0,0.63,1998,44,0.467,0.0,0.99395,0.00605,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.5467980295566502,45.40909090909091
795784008,Attrited Customer,44,3,38,4,2,3,3889.0,2517,1372.0,0.405,1718,37,0.276,0.647,0.99499,0.00501,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.4417588068912317,46.432432432432435
720275358,Attrited Customer,47,2,30,4,3,2,1889.0,0,1889.0,0.874,2479,46,0.533,0.0,0.99447,0.00553,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1.312334568554791,53.891304347826086
710727333,Attrited Customer,49,3,36,4,2,2,1763.0,0,1763.0,0.896,2813,43,0.536,0.0,0.99137,0.00863,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.5955757231990924,65.4186046511628
807136758,Attrited Customer,58,2,53,3,0,2,1944.0,0,1944.0,0.613,2412,40,0.481,0.0,0.95195,0.04805,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.2407407407407407,60.3
715400733,Attrited Customer,43,3,36,6,4,3,1438.3,0,1438.3,0.747,2116,38,0.583,0.0,0.99744,0.0025563,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1.4711812556490302,55.68421052631579
711389358,Attrited Customer,42,3,23,5,3,2,5791.0,2517,3274.0,0.69,2516,64,0.641,0.435,0.99467,0.00533,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.4344672768088413,39.3125
711253383,Attrited Customer,48,2,38,6,2,3,4382.0,0,4382.0,0.714,2446,34,0.417,0.0,0.99527,0.00472896,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0.5581926061159288,71.94117647058823
794554683,Attrited Customer,41,4,26,4,2,2,3159.0,0,3159.0,0.916,2925,46,0.353,0.0,0.99169,0.00831,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.9259259259259259,63.58695652173913
711323283,Attrited Customer,57,2,41,3,3,2,2527.0,1030,1497.0,0.714,2767,43,0.387,0.408,0.99462,0.00538,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1.0949742777997626,64.34883720930233
720711483,Attrited Customer,56,1,42,5,2,3,3674.0,2517,1157.0,0.854,2608,45,0.731,0.685,0.99431,0.00569,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.7098530212302667,57.955555555555556
809440008,Attrited Customer,39,2,34,3,3,1,2069.0,550,1519.0,0.783,2716,43,0.433,0.266,0.99061,0.00939,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.3127114548090866,63.16279069767442
711237633,Attrited Customer,49,0,29,3,3,3,1460.0,0,1460.0,0.738,2329,36,0.5,0.0,0.99616,0.0038363,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1.5952054794520547,64.69444444444444
718913358,Attrited Customer,36,2,36,3,3,3,4225.0,2517,1708.0,0.662,2659,43,0.387,0.596,0.99671,0.00329379,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.6293491124260355,61.83720930232558
718452633,Attrited Customer,35,4,36,4,3,3,1931.0,0,1931.0,0.695,2569,46,0.394,0.0,0.99686,0.00314112,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.3303987571206628,55.84782608695652
769883733,Attrited Customer,46,3,40,3,4,2,2344.0,0,2344.0,0.412,2098,31,0.409,0.0,0.99625,0.00375265,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0.8950511945392492,67.6774193548387
711122958,Attrited Customer,41,3,33,5,3,3,1764.0,0,1764.0,0.552,2105,57,0.839,0.0,0.99683,0.00317458,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.193310657596372,36.92982456140351
708606633,Attrited Customer,56,3,44,6,3,4,1544.0,0,1544.0,0.315,1902,35,0.4,0.0,0.99814,0.00186317,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1.2318652849740932,54.34285714285714
713115483,Attrited Customer,44,3,36,6,3,3,1684.0,0,1684.0,0.557,2275,45,0.607,0.0,0.99691,0.00308778,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1.3509501187648456,50.55555555555556
713186058,Attrited Customer,42,3,36,4,2,3,1438.3,0,1438.3,0.58,2191,51,0.457,0.0,0.99544,0.00455805,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1.5233261489258152,42.96078431372549
789241308,Attrited Customer,54,2,39,4,3,3,1438.3,0,1438.3,0.72,2145,41,0.519,0.0,0.997,0.00299743,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1.4913439477160537,52.31707317073171
778272408,Attrited Customer,52,1,42,4,4,2,5763.0,0,5763.0,0.615,2310,48,0.714,0.0,0.99556,0.00443803,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.40083289953149404,48.125
715328658,Attrited Customer,41,5,36,5,3,3,1495.0,0,1495.0,0.686,2622,70,0.628,0.0,0.99729,0.00271291,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1.7538461538461538,37.457142857142856
708918558,Attrited Customer,37,2,36,5,3,2,1959.0,662,1297.0,0.888,3046,52,0.793,0.338,0.99447,0.00553,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1.5548749361919347,58.57692307692308
721480158,Attrited Customer,50,2,43,3,3,2,1438.3,910,528.3,0.66,2370,44,0.467,0.633,0.99497,0.00503,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1.647778627546409,53.86363636363637
709100283,Attrited Customer,36,2,26,3,2,2,5956.0,2517,3439.0,0.877,2828,46,0.484,0.423,0.99104,0.00896,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.4748153122901276,61.47826086956522
713466033,Attrited Customer,39,2,36,5,2,3,2092.0,0,2092.0,0.422,2015,33,0.269,0.0,0.9948,0.0052,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.9631931166347992,61.06060606060606
709064208,Attrited Customer,43,2,32,4,3,6,1628.0,275,1353.0,0.69,2219,49,0.531,0.169,0.99938,0.0006198,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1.363022113022113,45.285714285714285
719630358,Attrited Customer,50,4,36,1,3,2,3546.0,0,3546.0,0.791,2616,47,0.469,0.0,0.99458,0.00542,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.7377326565143824,55.659574468085104
712399308,Attrited Customer,38,3,36,5,3,3,2989.0,2387,602.0,0.437,2143,67,0.558,0.799,0.99673,0.00326528,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.7169621947139512,31.98507462686567
717255333,Attrited Customer,40,3,36,1,2,2,6921.0,0,6921.0,0.824,2729,44,0.467,0.0,0.99161,0.00839,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.39430718104320184,62.02272727272727
708793008,Attrited Customer,46,3,35,5,3,3,9949.0,0,9949.0,0.574,2207,40,0.481,0.0,0.9978,0.00219584,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.22183133983314907,55.175
718303683,Attrited Customer,36,2,23,4,2,2,1666.0,813,853.0,0.813,2622,60,0.818,0.488,0.99129,0.00871,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.5738295318127251,43.7
